"id_year","year","month","state","latitude","longitude","firespots"
ma_2008,2008,2,MARANHAO,-4.0551577,-46.695156,19
ma_2008,2008,2,MATO GROSSO,-13.262107,-55.49272,122
pa_2008,2008,2,PARA,-3.3033333,-50.196213,99
ro_2008,2008,2,RONDONIA,-10.8995,-63.05258,12
ro_2008,2008,2,RORAIMA,2.5570314,-60.41894,223
to_2008,2008,2,TOCANTINS,-6.5173335,-48.053,3
ac_2008,2008,3,ACRE,-8.236,-73.038,1
am_2008,2008,3,AMAPA,2.224,-50.9375,2
am_2008,2008,3,AMAZONAS,-0.24648,-66.94616,25
ma_2008,2008,3,MATO GROSSO,-12.527205,-55.410316,117
pa_2008,2008,3,PARA,-3.326182,-51.720726,11
ro_2008,2008,3,RONDONIA,-11.474,-62.296,2
ro_2008,2008,3,RORAIMA,1.9533248,-60.525543,702
ac_2008,2008,4,ACRE,-7.887,-72.438,1
am_2008,2008,4,AMAPA,0.744,-51.3185,2
am_2008,2008,4,AMAZONAS,-0.9677143,-65.78409,35
ma_2008,2008,4,MARANHAO,-4.068625,-45.977123,8
ma_2008,2008,4,MATO GROSSO,-12.582055,-55.467926,219
pa_2008,2008,4,PARA,-3.949,-50.616585,12
ro_2008,2008,4,RONDONIA,-12.39175,-61.272,12
ro_2008,2008,4,RORAIMA,2.6084569,-60.73243,278
to_2008,2008,4,TOCANTINS,-6.6975,-48.053,2
ac_2008,2008,5,ACRE,-10.009913,-69.52074,23
am_2008,2008,5,AMAZONAS,-4.6419168,-61.614834,12
ma_2008,2008,5,MARANHAO,-3.872,-45.685352,17
ma_2008,2008,5,MATO GROSSO,-12.519733,-56.000324,259
pa_2008,2008,5,PARA,-5.365,-50.394234,30
ro_2008,2008,5,RONDONIA,-11.23725,-62.732,20
ro_2008,2008,5,RORAIMA,3.5565,-60.51523,22
ac_2008,2008,6,ACRE,-9.129,-70.49122,18
am_2008,2008,6,AMAPA,0.8325,-50.933,2
am_2008,2008,6,AMAZONAS,-6.5321903,-63.17212,42
ma_2008,2008,6,MARANHAO,-3.39942,-45.90984,50
ma_2008,2008,6,MATO GROSSO,-12.214245,-55.4272,710
pa_2008,2008,6,PARA,-4.391064,-50.14934,328
ro_2008,2008,6,RONDONIA,-11.18243,-62.350773,79
ro_2008,2008,6,RORAIMA,3.3523333,-60.898,3
to_2008,2008,6,TOCANTINS,-7.5933123,-48.98269,16
ac_2008,2008,7,ACRE,-9.204594,-69.57299,165
am_2008,2008,7,AMAPA,0.88925,-51.16475,4
am_2008,2008,7,AMAZONAS,-6.527917,-62.266132,457
ma_2008,2008,7,MARANHAO,-3.5788953,-45.60466,239
ma_2008,2008,7,MATO GROSSO,-11.739926,-56.16043,1506
pa_2008,2008,7,PARA,-5.480572,-52.31161,3020
ro_2008,2008,7,RONDONIA,-10.354499,-62.90879,475
to_2008,2008,7,TOCANTINS,-7.2318573,-48.432373,35
ac_2008,2008,8,ACRE,-8.92963,-70.38008,1621
am_2008,2008,8,AMAPA,1.1912143,-51.13214,14
am_2008,2008,8,AMAZONAS,-7.1742697,-63.081,2538
ma_2008,2008,8,MARANHAO,-3.4226394,-45.60163,269
ma_2008,2008,8,MATO GROSSO,-10.999677,-57.178345,3055
pa_2008,2008,8,PARA,-6.071778,-52.70802,11035
ro_2008,2008,8,RONDONIA,-9.932447,-63.348915,2840
ro_2008,2008,8,RORAIMA,3.242154,-60.74477,13
to_2008,2008,8,TOCANTINS,-7.198117,-48.632984,60
ac_2008,2008,9,ACRE,-9.331973,-69.572586,2947
am_2008,2008,9,AMAPA,1.0114286,-51.14768,133
am_2008,2008,9,AMAZONAS,-7.487525,-64.80911,1716
ma_2008,2008,9,MARANHAO,-2.9442227,-45.660843,404
ma_2008,2008,9,MATO GROSSO,-11.155037,-57.533405,6542
pa_2008,2008,9,PARA,-5.9269614,-51.234257,9463
ro_2008,2008,9,RONDONIA,-10.581432,-63.21759,5111
ro_2008,2008,9,RORAIMA,3.2458334,-60.739735,30
to_2008,2008,9,TOCANTINS,-7.180561,-48.547123,123
ac_2008,2008,10,ACRE,-9.86434,-68.6378,856
am_2008,2008,10,AMAPA,1.3998079,-51.32829,651
am_2008,2008,10,AMAZONAS,-6.2055387,-62.982857,1156
ma_2008,2008,10,MARANHAO,-4.1466804,-46.177666,1251
ma_2008,2008,10,MATO GROSSO,-11.618769,-55.913933,5123
pa_2008,2008,10,PARA,-4.404706,-50.89209,11568
ro_2008,2008,10,RONDONIA,-10.780037,-63.222195,2548
ro_2008,2008,10,RORAIMA,2.9365625,-60.411686,112
to_2008,2008,10,TOCANTINS,-6.7961974,-48.52594,253
ac_2008,2008,11,ACRE,-9.325238,-70.03925,63
am_2008,2008,11,AMAPA,1.2926896,-51.148727,1182
am_2008,2008,11,AMAZONAS,-4.0349064,-60.42924,533
ma_2008,2008,11,MARANHAO,-3.8394942,-45.97616,3037
ma_2008,2008,11,MATO GROSSO,-12.284295,-56.303318,570
pa_2008,2008,11,PARA,-2.626841,-50.892586,9456
ro_2008,2008,11,RONDONIA,-10.772029,-63.3174,420
ro_2008,2008,11,RORAIMA,2.7838423,-60.14283,165
to_2008,2008,11,TOCANTINS,-6.3271666,-48.447582,24
ac_2008,2008,12,ACRE,-7.74675,-72.77075,4
am_2008,2008,12,AMAPA,0.7531582,-51.03067,158
am_2008,2008,12,AMAZONAS,-3.2005,-59.486286,94
ma_2008,2008,12,MARANHAO,-3.0907505,-45.818592,2408
ma_2008,2008,12,MATO GROSSO,-13.137026,-56.8226,233
pa_2008,2008,12,PARA,-2.2810678,-49.428127,3187
ro_2008,2008,12,RONDONIA,-10.803542,-62.628166,24
ro_2008,2008,12,RORAIMA,3.4769678,-60.25458,31
to_2008,2008,12,TOCANTINS,-5.9561667,-48.096333,6
am_2009,2009,1,AMAPA,0.2425,-51.432877,8
am_2009,2009,1,AMAZONAS,-3.4890294,-59.455383,34
ma_2009,2009,1,MARANHAO,-3.0946667,-45.86583,222
ma_2009,2009,1,MATO GROSSO,-12.927527,-55.935562,271
pa_2009,2009,1,PARA,-2.7489035,-49.93942,466
ro_2009,2009,1,RONDONIA,-11.62504,-62.49292,25
ro_2009,2009,1,RORAIMA,3.7074616,-60.610107,65
to_2009,2009,1,TOCANTINS,-7.8085,-48.828,4
ac_2009,2009,2,ACRE,-7.6765,-72.623,2
am_2009,2009,2,AMAZONAS,-4.388,-61.442112,9
ma_2009,2009,2,MARANHAO,-4.372,-47.289,1
ma_2009,2009,2,MATO GROSSO,-12.829762,-55.627605,101
pa_2009,2009,2,PARA,-3.3138077,-51.5925,26
ro_2009,2009,2,RONDONIA,-12.341,-60.316,2
ro_2009,2009,2,RORAIMA,3.3278632,-60.768787,212
to_2009,2009,2,TOCANTINS,-8.196,-49.119,1
am_2009,2009,3,AMAZONAS,-2.1384737,-63.71126,19
ma_2009,2009,3,MARANHAO,-5.3386664,-47.283,3
ma_2009,2009,3,MATO GROSSO,-12.385521,-54.938984,242
pa_2009,2009,3,PARA,-1.4278182,-53.258907,11
ro_2009,2009,3,RONDONIA,-12.457334,-61.4514,15
ro_2009,2009,3,RORAIMA,2.3185358,-60.504787,293
to_2009,2009,3,TOCANTINS,-7.28,-48.27,1
ac_2009,2009,4,ACRE,-7.6755,-72.876,2
am_2009,2009,4,AMAPA,-0.4335,-51.9855,2
am_2009,2009,4,AMAZONAS,-2.0455453,-61.056454,11
ma_2009,2009,4,MARANHAO,-2.65,-44.188,1
ma_2009,2009,4,MATO GROSSO,-12.714797,-55.546764,118
pa_2009,2009,4,PARA,-1.4430667,-54.1084,15
ro_2009,2009,4,RONDONIA,-12.009833,-61.502666,6
ro_2009,2009,4,RORAIMA,2.3269248,-60.59419,279
to_2009,2009,4,TOCANTINS,-9.099,-48.586,1
ac_2009,2009,5,ACRE,-8.885,-71.5364,10
am_2009,2009,5,AMAPA,2.2705,-50.9195,2
am_2009,2009,5,AMAZONAS,-3.32375,-62.4435,4
ma_2009,2009,5,MARANHAO,-3.0725,-45.746,2
ma_2009,2009,5,MATO GROSSO,-12.524711,-55.165413,360
pa_2009,2009,5,PARA,-1.7255,-54.4725,8
ro_2009,2009,5,RONDONIA,-10.4965,-62.4808,10
ro_2009,2009,5,RORAIMA,2.9826715,-60.73027,277
ac_2009,2009,6,ACRE,-8.138,-70.493,1
am_2009,2009,6,AMAPA,1.801,-50.843,1
am_2009,2009,6,AMAZONAS,-3.245871,-60.502098,31
ma_2009,2009,6,MARANHAO,-4.318625,-46.1165,8
ma_2009,2009,6,MATO GROSSO,-12.241144,-55.20638,842
pa_2009,2009,6,PARA,-4.3480988,-51.092163,91
ro_2009,2009,6,RONDONIA,-10.768654,-63.050655,26
ro_2009,2009,6,RORAIMA,2.9979475,-60.96884,19
to_2009,2009,6,TOCANTINS,-8.32775,-48.5525,4
ac_2009,2009,7,ACRE,-8.572084,-71.42073,59
am_2009,2009,7,AMAPA,0.09825,-51.5775,4
am_2009,2009,7,AMAZONAS,-4.214378,-61.39311,246
ma_2009,2009,7,MARANHAO,-3.4509702,-45.545567,67
ma_2009,2009,7,MATO GROSSO,-11.673088,-55.87692,1081
pa_2009,2009,7,PARA,-4.389078,-51.198006,703
ro_2009,2009,7,RONDONIA,-10.844323,-63.004505,133
ro_2009,2009,7,RORAIMA,3.0559049,-60.784237,21
to_2009,2009,7,TOCANTINS,-7.2215385,-48.432922,13
ac_2009,2009,8,ACRE,-8.847918,-70.733475,366
am_2009,2009,8,AMAPA,1.3530434,-51.248043,23
am_2009,2009,8,AMAZONAS,-5.142463,-61.15245,1799
ma_2009,2009,8,MARANHAO,-3.2567408,-45.329685,216
ma_2009,2009,8,MATO GROSSO,-11.159167,-57.28177,1246
pa_2009,2009,8,PARA,-5.3187795,-53.12516,5386
ro_2009,2009,8,RONDONIA,-10.403692,-63.23464,608
ro_2009,2009,8,RORAIMA,2.0948293,-60.260487,41
to_2009,2009,8,TOCANTINS,-7.115234,-48.430172,47
ac_2009,2009,9,ACRE,-9.12063,-70.10136,2067
am_2009,2009,9,AMAPA,1.5589346,-51.103405,214
am_2009,2009,9,AMAZONAS,-5.5303564,-62.537903,3595
ma_2009,2009,9,MARANHAO,-2.9936645,-45.516304,298
ma_2009,2009,9,MATO GROSSO,-10.792277,-57.19909,2688
pa_2009,2009,9,PARA,-5.3504443,-51.94212,8961
ro_2009,2009,9,RONDONIA,-10.375486,-63.54202,2422
ro_2009,2009,9,RORAIMA,2.2841554,-60.32289,148
to_2009,2009,9,TOCANTINS,-7.1424103,-48.596195,134
ac_2009,2009,10,ACRE,-9.776344,-69.14237,952
am_2009,2009,10,AMAPA,1.5975573,-51.299156,951
am_2009,2009,10,AMAZONAS,-4.756196,-61.088478,2409
ma_2009,2009,10,MARANHAO,-4.1446037,-46.054893,858
ma_2009,2009,10,MATO GROSSO,-11.291802,-57.286335,2429
pa_2009,2009,10,PARA,-3.4904504,-51.681732,9444
ro_2009,2009,10,RONDONIA,-10.459974,-63.423805,1910
ro_2009,2009,10,RORAIMA,2.316433,-60.33609,261
to_2009,2009,10,TOCANTINS,-6.2751193,-48.364716,109
ac_2009,2009,11,ACRE,-8.48378,-71.69752,50
am_2009,2009,11,AMAPA,1.1658682,-51.291496,1115
am_2009,2009,11,AMAZONAS,-3.3184965,-59.379826,983
ma_2009,2009,11,MARANHAO,-3.7976317,-46.006813,3340
ma_2009,2009,11,MATO GROSSO,-12.627846,-57.198784,460
pa_2009,2009,11,PARA,-2.792554,-50.993263,12485
ro_2009,2009,11,RONDONIA,-10.76257,-63.010704,214
ro_2009,2009,11,RORAIMA,1.6964619,-60.1575,394
to_2009,2009,11,TOCANTINS,-6.2346826,-48.43381,63
ac_2009,2009,12,ACRE,-8.8615,-70.3585,2
am_2009,2009,12,AMAPA,0.00052941,-51.450756,136
am_2009,2009,12,AMAZONAS,-2.7739928,-59.59685,140
ma_2009,2009,12,MARANHAO,-2.897409,-45.81102,1648
ma_2009,2009,12,MATO GROSSO,-12.499493,-55.81231,132
pa_2009,2009,12,PARA,-2.305699,-50.136395,4068
ro_2009,2009,12,RONDONIA,-10.87816,-63.4198,25
ro_2009,2009,12,RORAIMA,2.1810029,-60.35104,349
to_2009,2009,12,TOCANTINS,-6.7752,-48.5882,5
ac_2010,2010,1,ACRE,-10.302,-67.533,1
am_2010,2010,1,AMAPA,-0.77375,-52.4325,4
am_2010,2010,1,AMAZONAS,-1.5424947,-64.55031,93
ma_2010,2010,1,MARANHAO,-3.2702413,-45.976185,261
ma_2010,2010,1,MATO GROSSO,-12.755958,-55.717464,142
pa_2010,2010,1,PARA,-2.6200085,-49.806767,701
ro_2010,2010,1,RONDONIA,-11.725423,-62.41992,26
ro_2010,2010,1,RORAIMA,2.3901072,-60.86885,457
to_2010,2010,1,TOCANTINS,-7.01375,-48.690582,12
am_2010,2010,2,AMAZONAS,-0.49268422,-64.74612,76
ma_2010,2010,2,MARANHAO,-3.8921819,-46.48309,11
ma_2010,2010,2,MATO GROSSO,-12.647053,-55.36573,265
pa_2010,2010,2,PARA,-3.3940203,-50.359257,147
ro_2010,2010,2,RONDONIA,-11.222555,-62.545776,9
ro_2010,2010,2,RORAIMA,2.7178564,-61.04724,634
to_2010,2010,2,TOCANTINS,-7.087,-48.5482,5
ac_2010,2010,3,ACRE,-10.955,-68.711,1
am_2010,2010,3,AMAPA,1.129,-52.073,3
am_2010,2010,3,AMAZONAS,-2.5286405,-63.655,64
ma_2010,2010,3,MARANHAO,-3.7277143,-46.31375,28
ma_2010,2010,3,MATO GROSSO,-12.609901,-55.239025,384
pa_2010,2010,3,PARA,-3.0071135,-50.478573,141
ro_2010,2010,3,RONDONIA,-12.324538,-61.24331,13
ro_2010,2010,3,RORAIMA,2.2162387,-60.647575,536
to_2010,2010,3,TOCANTINS,-6.7625,-48.4525,6
ac_2010,2010,4,ACRE,-8.582,-71.3754,10
am_2010,2010,4,AMAZONAS,-6.053222,-68.232666,9
ma_2010,2010,4,MATO GROSSO,-12.428086,-55.61732,521
pa_2010,2010,4,PARA,-7.9166,-52.292934,30
ro_2010,2010,4,RONDONIA,-11.027643,-62.25388,42
ro_2010,2010,4,RORAIMA,3.0946841,-60.794,19
to_2010,2010,4,TOCANTINS,-6.2675,-48.803,2
ac_2010,2010,5,ACRE,-9.372485,-70.343636,33
am_2010,2010,5,AMAPA,1.7925,-50.8335,2
am_2010,2010,5,AMAZONAS,-5.7192974,-65.39697,37
ma_2010,2010,5,MARANHAO,-3.1498,-45.1186,5
ma_2010,2010,5,MATO GROSSO,-12.144667,-55.159565,775
pa_2010,2010,5,PARA,-5.8238764,-50.299423,97
ro_2010,2010,5,RONDONIA,-11.0448,-62.85834,70
ro_2010,2010,5,RORAIMA,3.144,-61.134335,6
to_2010,2010,5,TOCANTINS,-7.519,-49.043,1
ac_2010,2010,6,ACRE,-8.786854,-71.01705,41
am_2010,2010,6,AMAZONAS,-5.546292,-62.369373,113
ma_2010,2010,6,MARANHAO,-3.858697,-45.992,33
ma_2010,2010,6,MATO GROSSO,-11.913504,-55.45749,1044
pa_2010,2010,6,PARA,-5.8727098,-50.24829,441
ro_2010,2010,6,RONDONIA,-10.6659775,-62.803703,223
ro_2010,2010,6,RORAIMA,2.568,-60.195,1
to_2010,2010,6,TOCANTINS,-7.6282,-48.450733,15
ac_2010,2010,7,ACRE,-9.271191,-69.555756,210
am_2010,2010,7,AMAPA,0.717,-51.226334,3
am_2010,2010,7,AMAZONAS,-6.7645316,-63.532333,788
ma_2010,2010,7,MARANHAO,-3.8083794,-45.933838,116
ma_2010,2010,7,MATO GROSSO,-11.226734,-55.676205,1743
pa_2010,2010,7,PARA,-6.205225,-51.18072,2065
ro_2010,2010,7,RONDONIA,-10.083672,-63.223545,871
ro_2010,2010,7,RORAIMA,2.9245,-60.5195,2
to_2010,2010,7,TOCANTINS,-6.9513574,-48.460457,70
ac_2010,2010,8,ACRE,-8.88889,-70.390724,2752
am_2010,2010,8,AMAPA,0.302,-51.621,2
am_2010,2010,8,AMAZONAS,-6.976929,-63.791187,5261
ma_2010,2010,8,MARANHAO,-4.2456727,-46.111427,376
ma_2010,2010,8,MATO GROSSO,-11.103802,-56.176804,8909
pa_2010,2010,8,PARA,-7.267769,-52.092525,21677
ro_2010,2010,8,RONDONIA,-10.565609,-62.86806,5797
ro_2010,2010,8,RORAIMA,2.334143,-60.27943,7
to_2010,2010,8,TOCANTINS,-6.8788776,-48.518818,237
ac_2010,2010,9,ACRE,-9.408153,-69.515274,5030
am_2010,2010,9,AMAPA,1.2476667,-51.14897,72
am_2010,2010,9,AMAZONAS,-6.6983604,-64.07209,4021
ma_2010,2010,9,MARANHAO,-4.38576,-46.17059,1267
ma_2010,2010,9,MATO GROSSO,-11.252001,-55.704597,10270
pa_2010,2010,9,PARA,-6.806031,-51.434765,15187
ro_2010,2010,9,RONDONIA,-10.73842,-63.32128,7572
ro_2010,2010,9,RORAIMA,2.2122593,-60.804035,27
to_2010,2010,9,TOCANTINS,-6.856965,-48.52966,487
ac_2010,2010,10,ACRE,-9.536094,-69.324554,523
am_2010,2010,10,AMAPA,1.5585167,-51.245766,358
am_2010,2010,10,AMAZONAS,-4.8203077,-61.851265,1137
ma_2010,2010,10,MARANHAO,-3.873542,-46.00715,1055
ma_2010,2010,10,MATO GROSSO,-11.83177,-56.779804,3297
pa_2010,2010,10,PARA,-4.33622,-51.109756,6435
ro_2010,2010,10,RONDONIA,-10.956417,-63.09078,1722
ro_2010,2010,10,RORAIMA,2.9191494,-60.96485,87
to_2010,2010,10,TOCANTINS,-6.719033,-48.504425,184
ac_2010,2010,11,ACRE,-9.916534,-68.68736,58
am_2010,2010,11,AMAPA,1.4209939,-51.39749,490
am_2010,2010,11,AMAZONAS,-3.7153475,-60.10672,400
ma_2010,2010,11,MARANHAO,-3.8547702,-45.895283,2642
ma_2010,2010,11,MATO GROSSO,-12.1356325,-56.112175,564
pa_2010,2010,11,PARA,-2.8404417,-50.78051,7544
ro_2010,2010,11,RONDONIA,-11.369313,-63.020832,351
ro_2010,2010,11,RORAIMA,3.002359,-60.466152,39
to_2010,2010,11,TOCANTINS,-6.930696,-48.633163,79
ac_2010,2010,12,ACRE,-9.9965,-69.292,2
am_2010,2010,12,AMAPA,0.11515152,-51.6873,66
am_2010,2010,12,AMAZONAS,-3.931793,-60.715565,140
ma_2010,2010,12,MARANHAO,-3.1266615,-45.672787,1504
ma_2010,2010,12,MATO GROSSO,-12.914687,-56.825947,448
pa_2010,2010,12,PARA,-2.311674,-49.89497,2731
ro_2010,2010,12,RONDONIA,-10.810254,-63.036015,228
ro_2010,2010,12,RORAIMA,2.9004078,-60.128475,103
to_2010,2010,12,TOCANTINS,-7.247778,-48.730556,18
ac_2011,2011,1,ACRE,-9.293,-70.729,2
am_2011,2011,1,AMAZONAS,-1.5294068,-64.26651,59
ma_2011,2011,1,MARANHAO,-2.4356236,-45.823494,101
ma_2011,2011,1,MATO GROSSO,-13.0759,-55.729763,80
pa_2011,2011,1,PARA,-2.4509451,-50.820793,219
ro_2011,2011,1,RONDONIA,-12.021,-63.7815,2
ro_2011,2011,1,RORAIMA,2.9697883,-60.297672,307
to_2011,2011,1,TOCANTINS,-6.833,-48.667,1
am_2011,2011,2,AMAPA,-0.008666666,-51.255333,3
am_2011,2011,2,AMAZONAS,-5.3565,-62.294666,6
ma_2011,2011,2,MARANHAO,-4.43,-47.392,1
ma_2011,2011,2,MATO GROSSO,-12.635847,-55.324837,85
pa_2011,2011,2,PARA,-3.54796,-51.0136,25
ro_2011,2011,2,RONDONIA,-10.936545,-62.589725,11
ro_2011,2011,2,RORAIMA,3.351,-60.511894,140
am_2011,2011,3,AMAZONAS,-0.89021736,-65.6877,23
ma_2011,2011,3,MARANHAO,-3.399,-46.72375,4
ma_2011,2011,3,MATO GROSSO,-12.323142,-55.094032,218
pa_2011,2011,3,PARA,-4.83425,-52.40356,16
ro_2011,2011,3,RONDONIA,-10.578667,-63.565,6
ro_2011,2011,3,RORAIMA,2.1420443,-60.509125,158
to_2011,2011,3,TOCANTINS,-7.3065,-48.4215,2
ac_2011,2011,4,ACRE,-7.81325,-72.7885,4
am_2011,2011,4,AMAZONAS,-4.0705714,-63.285572,7
ma_2011,2011,4,MARANHAO,-4.547,-46.239,3
ma_2011,2011,4,MATO GROSSO,-12.56063,-55.49464,273
pa_2011,2011,4,PARA,-2.5961,-54.2205,10
ro_2011,2011,4,RONDONIA,-11.766666,-62.1225,12
ro_2011,2011,4,RORAIMA,3.0701025,-60.634167,156
ac_2011,2011,5,ACRE,-10.83625,-68.705376,8
am_2011,2011,5,AMAPA,1.4335,-50.741,2
am_2011,2011,5,AMAZONAS,-4.48625,-63.47175,16
ma_2011,2011,5,MARANHAO,-3.663,-45.582375,8
ma_2011,2011,5,MATO GROSSO,-12.358285,-55.593147,404
pa_2011,2011,5,PARA,-3.0109048,-51.196903,21
ro_2011,2011,5,RONDONIA,-11.270712,-62.288795,59
ro_2011,2011,5,RORAIMA,2.586,-60.338665,9
to_2011,2011,5,TOCANTINS,-5.301,-48.397,1
ac_2011,2011,6,ACRE,-8.137654,-71.557,26
am_2011,2011,6,AMAPA,0.115,-51.109,1
am_2011,2011,6,AMAZONAS,-4.2446876,-60.435844,32
ma_2011,2011,6,MARANHAO,-3.765264,-45.83283,53
ma_2011,2011,6,MATO GROSSO,-12.162909,-55.585667,591
pa_2011,2011,6,PARA,-4.180849,-50.324677,199
ro_2011,2011,6,RONDONIA,-10.998373,-62.495907,169
ro_2011,2011,6,RORAIMA,3.1767778,-60.716778,9
to_2011,2011,6,TOCANTINS,-7.6606665,-49.114666,3
ac_2011,2011,7,ACRE,-9.4229,-69.42348,130
am_2011,2011,7,AMAPA,0.8135,-51.174,4
am_2011,2011,7,AMAZONAS,-6.1718545,-61.847904,330
ma_2011,2011,7,MARANHAO,-3.4474945,-45.60964,91
ma_2011,2011,7,MATO GROSSO,-11.9237385,-55.096172,520
pa_2011,2011,7,PARA,-4.288744,-51.46607,1024
ro_2011,2011,7,RONDONIA,-10.299234,-62.907032,320
ro_2011,2011,7,RORAIMA,3.0066,-60.412,10
to_2011,2011,7,TOCANTINS,-6.8099375,-48.497814,16
ac_2011,2011,8,ACRE,-8.816064,-70.5648,685
am_2011,2011,8,AMAPA,0.90475,-51.067333,12
am_2011,2011,8,AMAZONAS,-6.4213805,-63.232277,1543
ma_2011,2011,8,MARANHAO,-3.3472476,-45.608772,105
ma_2011,2011,8,MATO GROSSO,-11.650272,-56.57938,1187
pa_2011,2011,8,PARA,-5.415911,-53.441868,3040
ro_2011,2011,8,RONDONIA,-10.097441,-63.533005,1358
ro_2011,2011,8,RORAIMA,2.990149,-60.814915,47
to_2011,2011,8,TOCANTINS,-7.12288,-48.385,25
ac_2011,2011,9,ACRE,-9.187442,-69.97668,1912
am_2011,2011,9,AMAPA,1.0211142,-51.08214,140
am_2011,2011,9,AMAZONAS,-6.134762,-63.032734,1524
ma_2011,2011,9,MARANHAO,-3.4762907,-45.86306,406
ma_2011,2011,9,MATO GROSSO,-11.164651,-56.206917,3498
pa_2011,2011,9,PARA,-5.576688,-51.850815,6821
ro_2011,2011,9,RONDONIA,-10.69114,-63.004658,2458
ro_2011,2011,9,RORAIMA,3.2146363,-60.69268,66
to_2011,2011,9,TOCANTINS,-6.166932,-48.350266,162
ac_2011,2011,10,ACRE,-9.819924,-68.687225,264
am_2011,2011,10,AMAPA,1.3432205,-51.369293,381
am_2011,2011,10,AMAZONAS,-4.6771502,-61.780807,844
ma_2011,2011,10,MARANHAO,-3.9588344,-46.029446,592
ma_2011,2011,10,MATO GROSSO,-11.408714,-56.596508,1636
pa_2011,2011,10,PARA,-3.9344432,-51.43576,4588
ro_2011,2011,10,RONDONIA,-10.876603,-63.244587,1281
ro_2011,2011,10,RORAIMA,2.7546666,-60.342037,81
to_2011,2011,10,TOCANTINS,-6.783204,-48.48227,93
ac_2011,2011,11,ACRE,-9.350382,-69.9898,152
am_2011,2011,11,AMAPA,0.7766511,-51.376373,407
am_2011,2011,11,AMAZONAS,-3.7773466,-60.35734,502
ma_2011,2011,11,MARANHAO,-3.4777486,-45.777584,1977
ma_2011,2011,11,MATO GROSSO,-12.505525,-56.443607,429
pa_2011,2011,11,PARA,-2.74765,-50.86265,5760
ro_2011,2011,11,RONDONIA,-10.980392,-63.374844,357
ro_2011,2011,11,RORAIMA,1.6223646,-60.183647,181
to_2011,2011,11,TOCANTINS,-6.29228,-48.39488,50
ac_2011,2011,12,ACRE,-10.3295,-68.80712,8
am_2011,2011,12,AMAPA,0.35528925,-51.310925,446
am_2011,2011,12,AMAZONAS,-3.35931,-59.24672,142
ma_2011,2011,12,MARANHAO,-3.1705847,-45.848885,1635
ma_2011,2011,12,MATO GROSSO,-12.56922,-56.032837,182
pa_2011,2011,12,PARA,-2.2647882,-50.280907,4840
ro_2011,2011,12,RONDONIA,-11.377733,-63.109222,45
ro_2011,2011,12,RORAIMA,2.5748746,-60.332596,311
to_2011,2011,12,TOCANTINS,-6.4176087,-48.59365,23
ac_2012,2012,1,ACRE,-7.658,-73.085,1
am_2012,2012,1,AMAPA,-0.37282354,-51.542675,34
am_2012,2012,1,AMAZONAS,-3.970125,-61.079124,8
ma_2012,2012,1,MARANHAO,-2.8146756,-45.751984,302
ma_2012,2012,1,MATO GROSSO,-13.455646,-57.087948,79
pa_2012,2012,1,PARA,-2.0854645,-49.78663,534
ro_2012,2012,1,RONDONIA,-11.388,-62.024334,6
ro_2012,2012,1,RORAIMA,3.2993472,-60.495075,239
am_2012,2012,2,AMAPA,0.659375,-51.547626,8
am_2012,2012,2,AMAZONAS,-2.68825,-64.727875,8
ma_2012,2012,2,MARANHAO,-3.441,-46.34974,27
ma_2012,2012,2,MATO GROSSO,-12.608634,-55.04417,134
pa_2012,2012,2,PARA,-2.5593717,-49.511845,78
ro_2012,2012,2,RONDONIA,-10.936444,-63.44989,9
ro_2012,2012,2,RORAIMA,2.7222674,-60.644623,172
to_2012,2012,2,TOCANTINS,-7.2825,-48.501,2
am_2012,2012,3,AMAPA,0.45933333,-51.681,3
am_2012,2012,3,AMAZONAS,-4.8516,-64.5008,5
ma_2012,2012,3,MARANHAO,-3.5522,-45.9836,5
ma_2012,2012,3,MATO GROSSO,-12.648905,-55.5135,251
pa_2012,2012,3,PARA,-3.6855,-50.2895,16
ro_2012,2012,3,RONDONIA,-12.18865,-61.69205,20
ro_2012,2012,3,RORAIMA,3.0839562,-60.63824,183
to_2012,2012,3,TOCANTINS,-6.998,-49.088,1
ac_2012,2012,4,ACRE,-10.511,-68.31433,3
am_2012,2012,4,AMAPA,1.6565,-50.9915,2
am_2012,2012,4,AMAZONAS,-5.77175,-66.893875,8
ma_2012,2012,4,MARANHAO,-4.0035,-46.0955,2
ma_2012,2012,4,MATO GROSSO,-12.60717,-55.04016,364
pa_2012,2012,4,PARA,-5.32525,-51.628708,24
ro_2012,2012,4,RONDONIA,-11.6167145,-62.664143,21
ro_2012,2012,4,RORAIMA,3.3817143,-60.584408,49
ac_2012,2012,5,ACRE,-10.146,-68.79747,15
am_2012,2012,5,AMAPA,1.7526667,-50.806,3
am_2012,2012,5,AMAZONAS,-3.5892668,-60.377,15
ma_2012,2012,5,MARANHAO,-3.31475,-45.508,24
ma_2012,2012,5,MATO GROSSO,-12.066094,-55.02314,643
pa_2012,2012,5,PARA,-4.0453367,-50.41601,98
ro_2012,2012,5,RONDONIA,-11.228457,-62.759056,35
ro_2012,2012,5,RORAIMA,2.9097142,-60.773857,21
to_2012,2012,5,TOCANTINS,-6.868,-49.092,1
ac_2012,2012,6,ACRE,-8.425333,-71.62825,12
am_2012,2012,6,AMAPA,1.164,-50.993626,8
am_2012,2012,6,AMAZONAS,-3.9618793,-60.82476,58
